uptime_1600020,temperature,humidity,aqi,winp,wind,weather,rtu3
2019/9/23 4:05,15℃,80%,53,1级,东北风,晴,639
2019/9/23 20:15,17℃,68%,56,2级,西风,晴,659
2019/9/23 21:10,16℃,88%,63,0级,无持续风向,晴,650
2019/9/23 22:15,15℃,93%,77,1级,东北风,晴,659
2019/9/23 23:15,14℃,90%,81,1级,西北风,多云,616
2019/9/22 1:05,17℃,89%,31,2级,北风,晴,815
2019/9/22 2:05,16℃,93%,33,2级,北风,晴,793
2019/9/22 3:05,16℃,93%,38,1级,西北风,晴,625
2019/9/22 4:05,16℃,96%,41,2级,西北风,晴,586
2019/9/22 20:05,20℃,63%,64,1级,北风,晴,663
2019/9/22 21:00,21℃,61%,67,2级,北风,晴,668
2019/9/22 22:05,19℃,67%,70,1级,北风,晴,648
2019/9/22 23:05,20℃,62%,68,1级,西北风,晴,659
2019/9/21 1:15,15℃,89%,41,1级,北风,晴,620
2019/9/21 2:15,15℃,87%,37,2级,北风,晴,601
2019/9/21 3:15,15℃,90%,36,1级,北风,晴,654
2019/9/21 4:15,15℃,89%,37,1级,北风,晴,591
2019/9/21 20:05,21℃,70%,60,2级,北风,晴,923
2019/9/21 21:05,20℃,74%,61,2级,北风,晴,910
2019/9/21 22:05,20℃,75%,55,2级,北风,晴,937
2019/9/21 23:05,19℃,80%,51,2级,东北风,晴,906
2019/9/20 20:15,20℃,63%,46,2级,东北风,晴,662
2019/9/20 21:15,19℃,67%,45,1级,东北风,晴,633
2019/9/20 22:15,17℃,77%,53,1级,北风,晴,672
2019/9/20 23:15,17℃,81%,48,2级,北风,晴,670
2019/9/19 20:15,21℃,54%,53,2级,东北风,晴,686
2019/9/19 21:15,20℃,62%,38,2级,东北风,晴,679
2019/9/19 22:15,19℃,66%,51,2级,东北风,晴,664
2019/9/19 23:15,18℃,76%,55,2级,东北风,晴,670
2019/9/18 1:15,21℃,96%,70,2级,西北风,多云,810
2019/9/18 2:15,21℃,96%,69,2级,西北风,多云,789
2019/9/18 3:15,21℃,96%,67,2级,北风,多云,826
2019/9/18 4:15,21℃,94%,68,2级,北风,多云,794
2019/9/18 20:15,23℃,76%,89,3级,东北风,晴,943
2019/9/18 21:15,22℃,80%,81,2级,东北风,晴,954
2019/9/18 22:15,21℃,84%,72,2级,东北风,晴,939
2019/9/18 23:15,21℃,87%,62,3级,东北风,晴,641
2019/9/17 1:15,20℃,76%,48,2级,东北风,多云,811
2019/9/17 2:15,20℃,78%,43,2级,东北风,多云,815
2019/9/17 3:15,20℃,80%,46,0级,无持续风向,多云,814
2019/9/17 4:15,20℃,80%,48,1级,东北风,多云,841
2019/9/17 20:15,22℃,86%,79,2级,北风,阴,977
2019/9/17 21:15,22℃,88%,76,2级,北风,阴,957
2019/9/17 22:10,21℃,90%,65,2级,西北风,阴,974
2019/9/17 23:15,21℃,92%,64,1级,西北风,多云,906
2019/9/16 1:15,22℃,75%,43,1级,北风,多云,808
2019/9/16 2:15,21℃,82%,38,2级,西北风,多云,823
2019/9/16 3:15,21℃,85%,43,2级,西北风,多云,813
2019/9/16 4:15,20℃,87%,45,2级,北风,多云,805
2019/9/16 20:15,21℃,75%,45,2级,北风,多云,991
2019/9/16 21:15,20℃,79%,52,2级,东北风,多云,985
2019/9/16 22:15,20℃,79%,56,2级,北风,多云,988
2019/9/16 23:15,20℃,77%,56,2级,北风,多云,946
2019/9/15 1:00,23℃,89%,37,1级,东北风,晴,806
2019/9/15 2:05,22℃,90%,32,2级,北风,阴,792
2019/9/15 3:05,22℃,90%,27,2级,北风,阴,817
2019/9/15 4:05,22℃,92%,28,2级,东北风,阴,802
2019/9/15 20:15,24℃,66%,52,2级,北风,晴,969
2019/9/15 21:15,23℃,68%,54,2级,北风,晴,975
2019/9/15 22:15,23℃,71%,40,2级,北风,晴,963
2019/9/15 23:15,23℃,70%,39,2级,北风,多云,908
2019/9/14 20:05,23℃,94%,65,2级,东北风,阴,991
2019/9/14 21:05,23℃,92%,46,2级,东北风,阴,923
2019/9/14 22:05,23℃,90%,40,2级,东风,阴,954
2019/9/14 23:15,22℃,92%,38,2级,东北风,阴,951
2019/9/13 1:15,24℃,93%,60,2级,东北风,多云,840
2019/9/13 2:15,24℃,92%,61,2级,东风,多云,823
2019/9/13 3:15,24℃,91%,57,2级,东风,多云,853
2019/9/13 4:15,23℃,92%,57,2级,东北风,多云,832
2019/9/12 1:15,24℃,91%,54,2级,东风,多云,814
2019/9/12 2:15,24℃,94%,54,2级,东风,多云,816
2019/9/12 3:15,23℃,96%,54,2级,东北风,多云,823
2019/9/12 4:00,24℃,94%,51,2级,东风,晴,850
2019/9/12 21:00,28℃,78%,69,3级,东风,晴,987
2019/9/12 21:35,27℃,81%,63,3级,东风,晴,1014
2019/9/12 22:15,26℃,84%,63,2级,东风,晴,972
2019/9/12 23:15,25℃,88%,57,2级,东风,多云,945
2019/9/11 1:15,23℃,97%,43,2级,东北风,多云,823
2019/9/11 2:15,23℃,98%,41,2级,东北风,多云,833
2019/9/11 3:15,23℃,99%,43,1级,东风,多云,824
2019/9/11 4:15,23℃,99%,38,2级,东风,多云,854
2019/9/11 20:15,27℃,84%,58,3级,东北风,晴,991
2019/9/11 21:10,26℃,86%,57,2级,东风,晴,968
2019/9/11 22:15,25℃,88%,55,2级,东北风,晴,962
2019/9/11 23:15,25℃,88%,53,2级,东风,多云,923
2019/9/10 1:15,21℃,99%,63,1级,北风,晴,862
2019/9/10 2:15,21℃,99%,59,2级,北风,晴,842
2019/9/10 3:15,21℃,99%,59,1级,北风,晴,865
2019/9/10 4:10,21℃,99%,60,2级,东北风,晴,820
2019/9/10 20:10,26℃,80%,54,2级,东北风,晴,975
2019/9/10 21:15,25℃,88%,58,2级,东北风,晴,943
2019/9/10 22:15,24℃,91%,53,2级,东北风,晴,969
2019/9/10 23:05,24℃,91%,50,2级,东北风,多云,971
2019/9/9 1:10,21℃,92%,74,1级,东北风,晴,844
2019/9/9 2:10,21℃,93%,74,2级,东北风,晴,878
2019/9/9 3:15,20℃,95%,78,1级,北风,晴,841
2019/9/9 4:15,20℃,98%,77,2级,东北风,晴,878
2019/9/9 20:15,25℃,79%,55,2级,东北风,晴,1039
2019/9/9 21:15,24℃,84%,68,2级,东北风,晴,989
2019/9/9 22:15,23℃,88%,80,1级,北风,晴,1001
2019/9/9 23:15,22℃,96%,73,2级,东北风,晴,968
2019/9/8 1:15,20℃,99%,119,1级,东北风,晴,892
2019/9/8 2:15,19℃,99%,124,0级,无持续风向,晴,845
2019/9/8 3:15,19℃,99%,122,1级,北风,晴,873
2019/9/8 4:15,19℃,99%,121,1级,西北风,晴,872
2019/9/8 20:10,24℃,77%,69,1级,北风,晴,1044
2019/9/8 21:10,23℃,83%,80,2级,东北风,晴,1057
2019/9/8 22:10,23℃,80%,83,2级,东北风,晴,1006
2019/9/8 23:10,21℃,91%,76,1级,东南风,晴,1008
2019/9/7 1:15,20℃,97%,59,2级,西风,多云,868
2019/9/7 2:15,20℃,98%,60,1级,西风,多云,871
2019/9/7 3:15,19℃,99%,64,2级,西风,多云,902
2019/9/7 4:15,19℃,99%,62,2级,西风,多云,855
2019/9/7 20:15,22℃,92%,78,0级,无持续风向,晴,1024
2019/9/7 21:15,21℃,94%,83,1级,东北风,晴,1038
2019/9/7 22:15,20℃,98%,89,2级,南风,晴,1006
2019/9/7 23:10,20℃,97%,105,0级,无持续风向,晴,988
2019/9/6 1:15,21℃,99%,35,1级,北风,多云,903
2019/9/6 2:15,20℃,99%,37,1级,北风,多云,889
2019/9/6 3:15,21℃,99%,43,2级,北风,多云,897
2019/9/6 4:15,22℃,99%,43,1级,北风,多云,936
2019/9/6 20:15,23℃,78%,41,2级,西北风,多云,1003
2019/9/6 21:15,23℃,82%,53,1级,西北风,多云,1010
2019/9/6 22:15,22℃,85%,56,2级,西北风,多云,1035
2019/9/6 23:15,21℃,90%,54,1级,西北风,多云,985
2019/9/5 1:15,20℃,99%,40,0级,无持续风向,多云,925
2019/9/5 2:15,20℃,99%,35,2级,北风,多云,880
2019/9/5 3:15,20℃,99%,37,1级,东北风,多云,920
2019/9/5 4:15,20℃,97%,39,1级,北风,多云,897
2019/9/5 20:15,22℃,93%,41,1级,东北风,晴,1083
2019/9/5 21:15,22℃,96%,49,1级,东北风,晴,1055
2019/9/5 22:15,21℃,98%,51,1级,东北风,晴,1044
2019/9/5 23:15,21℃,98%,44,1级,东北风,多云,1033
2019/9/4 1:15,21℃,97%,15,1级,东北风,多云,915
2019/9/4 2:15,21℃,97%,15,2级,东北风,多云,950
2019/9/4 3:15,20℃,96%,15,2级,北风,多云,935
2019/9/4 4:15,20℃,93%,16,2级,东北风,多云,922
2019/9/4 20:15,22℃,91%,36,1级,东北风,晴,1075
2019/9/4 21:15,21℃,92%,48,1级,北风,晴,1091
2019/9/4 22:15,21℃,93%,54,1级,东北风,晴,1064
2019/9/4 23:15,20℃,98%,53,1级,北风,多云,1047
2019/9/3 1:00,22℃,92%,40,1级,北风,阴,908
2019/9/3 2:10,21℃,96%,46,2级,西北风,阴,945
2019/9/3 3:00,21℃,96%,45,2级,北风,阴,885
2019/9/3 4:00,21℃,95%,36,1级,北风,阴,955
2019/9/3 20:15,22℃,90%,20,2级,东北风,多云,1105
2019/9/3 21:15,21℃,95%,20,2级,东风,多云,1086
2019/9/3 22:15,21℃,96%,19,2级,东北风,多云,1117
2019/9/3 23:15,21℃,96%,19,2级,东风,多云,1103
2019/9/2 1:15,20℃,98%,39,2级,东北风,多云,958
2019/9/2 2:15,20℃,98%,37,2级,东北风,阴,899
2019/9/2 3:15,20℃,98%,35,2级,东北风,阴,939
2019/9/2 4:10,20℃,99%,35,2级,东北风,阴,921
2019/9/2 20:10,23℃,77%,43,1级,东南风,阴,1094
2019/9/2 21:10,22℃,84%,51,0级,无持续风向,阴,1064
2019/9/2 22:10,22℃,91%,51,1级,西风,阴,1079
2019/9/2 23:10,22℃,92%,51,1级,西风,阴,1028
2019/9/1 1:10,23℃,93%,55,2级,东风,阴,921
2019/9/1 2:10,23℃,93%,57,1级,东北风,阴,916
2019/9/1 3:10,23℃,93%,54,2级,东北风,阴,929
2019/9/1 4:10,23℃,93%,54,2级,东风,阴,923
2019/9/1 20:15,20℃,89%,30,2级,东北风,多云,1078
2019/9/1 21:15,20℃,93%,31,2级,东风,多云,1113
2019/9/1 22:15,20℃,93%,33,1级,东风,多云,1067
2019/9/1 23:15,20℃,96%,34,2级,东北风,多云,1098
2019/8/31 1:15,20℃,88%,45,1级,北风,多云,929
2019/8/31 2:15,20℃,87%,48,1级,北风,多云,939
2019/8/31 3:15,20℃,90%,48,2级,北风,多云,940
2019/8/31 4:10,20℃,90%,51,1级,北风,多云,961
2019/8/31 20:10,22℃,86%,58,2级,东北风,阴,1133
2019/8/31 21:10,23℃,87%,62,2级,东北风,阴,1102
2019/8/31 22:10,23℃,88%,60,2级,东北风,阴,1101
2019/8/31 23:10,23℃,91%,63,2级,东北风,阴,1069
2019/8/30 1:15,22℃,94%,38,2级,西北风,多云,960
2019/8/30 2:15,22℃,88%,51,2级,北风,多云,930
2019/8/30 3:15,21℃,88%,52,2级,西北风,多云,980
2019/8/30 4:15,20℃,94%,55,2级,西北风,多云,966
2019/8/30 20:15,23℃,78%,46,2级,北风,阴,1140
2019/8/30 21:15,21℃,90%,48,1级,北风,阴,1127
2019/8/30 22:15,20℃,89%,47,1级,北风,阴,1124
2019/8/30 23:15,20℃,90%,45,1级,北风,多云,1092
2019/8/29 1:15,22℃,98%,41,2级,南风,多云,1006
2019/8/29 2:15,22℃,98%,34,1级,南风,多云,980
2019/8/29 3:10,22℃,99%,35,1级,西风,多云,1014
2019/8/29 20:15,27℃,81%,49,2级,西南风,多云,1146
2019/8/29 21:15,26℃,77%,34,1级,西风,多云,1119
2019/8/29 22:15,25℃,82%,31,2级,北风,多云,1151
2019/8/29 23:15,23℃,89%,32,1级,北风,多云,1070
2019/8/28 1:15,25℃,97%,16,2级,东北风,阴,925
2019/8/28 2:15,25℃,97%,12,1级,东北风,阴,932
2019/8/28 3:15,25℃,97%,12,2级,北风,阴,901
2019/8/28 4:15,25℃,96%,12,2级,北风,阴,959
2019/8/28 20:15,23℃,95%,40,1级,南风,阴,1175
2019/8/28 21:15,23℃,96%,50,2级,西南风,阴,1196
2019/8/28 22:15,23℃,94%,51,1级,南风,阴,1124
2019/8/28 23:15,23℃,95%,51,0级,无持续风向,多云,1157
2019/8/27 1:15,26℃,99%,52,2级,西北风,阴,990
2019/8/27 2:15,26℃,99%,52,2级,北风,阴,974
2019/8/27 3:15,26℃,99%,52,1级,北风,阴,913
2019/8/27 4:15,26℃,99%,54,1级,西北风,阴,951
2019/8/27 20:15,26℃,93%,34,3级,北风,多云,1122
2019/8/27 21:15,25℃,93%,28,2级,北风,多云,1108
2019/8/27 22:15,25℃,93%,22,2级,东北风,多云,1117
2019/8/27 23:15,25℃,96%,14,2级,北风,阴,1097
2019/8/26 1:15,26℃,94%,35,2级,东北风,多云,845
2019/8/26 2:10,26℃,95%,29,2级,东北风,多云,903
2019/8/26 3:10,25℃,96%,25,2级,东北风,多云,854
2019/8/26 4:15,25℃,97%,26,2级,北风,多云,870
2019/8/26 20:15,27℃,91%,46,3级,东北风,多云,1151
2019/8/26 21:15,27℃,94%,59,2级,东北风,多云,1115
2019/8/26 22:15,27℃,98%,58,1级,北风,多云,1124
2019/8/26 23:15,27℃,99%,61,1级,东北风,阴,1125
2019/8/25 1:10,24℃,68%,57,2级,东北风,多云,861
2019/8/25 2:10,24℃,74%,54,2级,东北风,多云,867
2019/8/25 3:10,24℃,78%,59,2级,东北风,多云,818
2019/8/25 4:15,24℃,82%,65,2级,东北风,多云,881
2019/8/25 20:10,28℃,85%,61,3级,东北风,多云,1011
2019/8/25 21:10,28℃,86%,57,3级,东北风,多云,976
2019/8/25 22:10,27℃,86%,51,3级,东北风,多云,1032
2019/8/25 23:15,27℃,88%,54,3级,东北风,多云,994
2019/8/24 1:05,24℃,77%,61,2级,东风,多云,891
2019/8/24 2:15,23℃,83%,65,1级,东北风,多云,858
2019/8/24 3:15,22℃,85%,64,2级,北风,多云,892
2019/8/24 4:15,23℃,85%,65,1级,东北风,多云,864
2019/8/24 20:10,27℃,57%,74,3级,东北风,多云,1021
2019/8/24 21:10,27℃,53%,57,3级,东北风,多云,1015
2019/8/24 22:10,26℃,54%,44,3级,东北风,多云,1013
2019/8/24 23:10,25℃,61%,52,2级,东北风,多云,971
2019/8/23 1:15,26℃,80%,52,1级,东北风,多云,855
2019/8/23 2:15,25℃,82%,57,1级,北风,多云,852
2019/8/23 3:15,25℃,85%,56,1级,北风,多云,823
2019/8/23 4:10,25℃,87%,55,1级,北风,多云,864
2019/8/23 20:15,27℃,62%,62,2级,东北风,晴,1030
2019/8/23 21:15,27℃,66%,63,2级,东北风,晴,1022
2019/8/23 22:05,26℃,71%,67,2级,东北风,晴,1067
2019/8/23 23:15,26℃,69%,61,2级,东风,多云,994
2019/8/22 1:15,25℃,86%,54,2级,东北风,晴,870
2019/8/22 2:15,25℃,88%,50,2级,东北风,晴,842
2019/8/22 3:15,25℃,88%,49,1级,东北风,晴,867
2019/8/22 4:10,25℃,86%,53,2级,北风,晴,847
2019/8/22 20:15,27℃,78%,69,1级,北风,多云,1026
2019/8/22 21:15,27℃,80%,73,2级,北风,多云,986
2019/8/22 22:15,26℃,85%,72,2级,东北风,多云,1014
2019/8/22 23:15,26℃,83%,63,2级,东北风,多云,980
2019/8/21 1:15,25℃,89%,70,1级,东北风,晴,867
2019/8/21 2:15,24℃,90%,71,2级,东北风,晴,905
2019/8/21 3:15,24℃,92%,68,1级,东风,晴,868
2019/8/21 4:15,24℃,95%,69,2级,东北风,晴,856
2019/8/21 20:15,27℃,72%,68,2级,东北风,多云,1008
2019/8/21 21:15,27℃,79%,67,2级,东北风,多云,1012
2019/8/21 22:15,26℃,81%,66,2级,东北风,多云,991
2019/8/21 23:15,26℃,83%,63,2级,东北风,晴,990
2019/8/20 20:15,27℃,77%,69,1级,北风,晴,1037
2019/8/20 21:15,26℃,88%,70,1级,东北风,晴,1040
2019/8/20 22:15,26℃,78%,71,2级,北风,晴,1061
2019/8/20 23:15,25℃,82%,74,1级,东北风,晴,941
2019/7/6 1:15,26℃,95%,52,2级,南风,多云,1186
2019/7/6 2:15,25℃,96%,48,1级,东南风,多云,1282
2019/7/6 3:15,25℃,93%,45,2级,南风,多云,1102
2019/7/6 4:10,25℃,97%,45,1级,南风,多云,1179
2019/7/5 1:15,24℃,97%,61,1级,东风,多云,1171
2019/7/5 2:15,23℃,96%,66,0级,无持续风向,多云,1155
2019/7/5 3:15,23℃,96%,66,1级,西风,多云,1205
2019/7/5 4:15,23℃,98%,69,1级,北风,多云,1213
2019/7/5 20:15,27℃,88%,58,2级,东南风,晴,1221
2019/7/5 21:15,26℃,90%,57,2级,南风,晴,1225
2019/7/5 22:15,26℃,94%,56,1级,东南风,晴,1223
2019/7/5 23:15,26℃,95%,57,2级,东南风,多云,1227
2019/7/4 1:15,23℃,99%,67,0级,无持续风向,多云,1124
2019/7/4 2:15,23℃,99%,72,1级,东北风,阴,1172
2019/7/4 3:15,23℃,99%,73,1级,东北风,阴,1105
2019/7/4 4:15,23℃,99%,75,1级,东北风,阴,1234
2019/7/4 20:15,26℃,77%,65,1级,东风,阴,1228
2019/7/4 21:15,25℃,83%,61,1级,东北风,阴,1215
2019/7/4 22:15,24℃,92%,62,0级,无持续风向,阴,1184
2019/7/4 23:15,24℃,94%,61,0级,无持续风向,多云,1204
2019/7/3 1:15,24℃,82%,44,2级,东北风,多云,1170
2019/7/3 2:15,23℃,84%,51,2级,东北风,多云,1134
2019/7/3 3:15,23℃,88%,51,2级,东北风,多云,1154
2019/7/3 4:15,23℃,89%,55,2级,北风,多云,1235
2019/7/3 20:15,27℃,75%,67,2级,东风,多云,1204
2019/7/3 21:15,27℃,77%,58,1级,东风,多云,1222
2019/7/3 22:15,24℃,92%,61,1级,西南风,多云,1211
2019/7/3 23:15,24℃,93%,65,1级,北风,多云,1170
2019/7/2 1:15,24℃,92%,63,1级,东风,晴,1134
2019/7/2 2:15,23℃,98%,64,1级,北风,多云,1091
2019/7/2 3:15,23℃,99%,58,1级,东北风,多云,1130
2019/7/2 4:15,23℃,99%,59,1级,东北风,多云,1211
2019/7/2 20:15,27℃,74%,74,1级,东风,多云,1140
2019/7/2 21:15,26℃,80%,58,1级,东南风,多云,1172
2019/7/2 22:15,25℃,79%,51,1级,东风,多云,1192
2019/7/2 23:15,25℃,77%,45,2级,东南风,多云,1165
2019/7/1 1:15,25℃,95%,51,1级,西风,多云,1130
2019/7/1 2:15,25℃,95%,39,1级,东南风,多云,1195
2019/7/1 3:15,25℃,94%,45,1级,西北风,多云,1048
2019/7/1 4:15,25℃,96%,52,2级,西风,多云,1250
2019/7/1 20:15,28℃,65%,74,2级,东北风,多云,1144
2019/7/1 21:15,27℃,81%,72,2级,东北风,多云,1170
2019/7/1 22:15,27℃,83%,63,1级,东南风,多云,1132
2019/7/1 23:15,27℃,85%,59,2级,东北风,晴,1153
2019/6/30 1:15,24℃,99%,34,1级,南风,多云,1128
2019/6/30 2:15,24℃,99%,34,1级,南风,多云,1119
2019/6/30 3:15,24℃,99%,28,1级,西南风,多云,1078
2019/6/30 4:15,24℃,99%,28,2级,南风,多云,1227
2019/6/30 20:15,28℃,84%,34,1级,西南风,多云,1204
2019/6/30 21:15,27℃,87%,34,1级,西风,多云,1212
2019/6/30 22:15,26℃,91%,30,2级,西风,多云,1206
2019/6/30 23:15,26℃,85%,39,2级,西风,多云,1089
2019/6/29 1:15,24℃,99%,29,3级,西北风,多云,1217
2019/6/29 2:15,24℃,99%,29,2级,西北风,雨,1183
2019/6/29 3:15,24℃,99%,28,2级,西北风,雨,1170
2019/6/29 4:15,24℃,99%,30,2级,西北风,雨,1236
2019/6/29 20:15,25℃,98%,35,1级,南风,阴,1139
2019/6/29 21:15,25℃,98%,37,0级,无持续风向,阴,1129
2019/6/29 22:15,25℃,99%,30,0级,无持续风向,阴,1143
2019/6/29 23:15,24℃,99%,26,2级,南风,多云,1149
2019/6/28 1:15,25℃,86%,66,2级,东风,晴,995
2019/6/28 2:15,25℃,86%,64,2级,东风,晴,1192
2019/6/28 20:15,29℃,90%,70,2级,东南风,阴,1178
2019/6/28 21:15,29℃,93%,68,1级,西南风,阴,1205
2019/6/28 22:15,28℃,99%,68,3级,西南风,雨,1242
2019/6/28 23:15,25℃,99%,69,3级,西风,多云,1120
2019/6/27 1:10,23℃,94%,57,2级,东风,多云,1032
2019/6/27 2:10,22℃,98%,59,2级,东北风,多云,1186
2019/6/27 3:10,22℃,98%,60,2级,东风,多云,1054
2019/6/27 4:10,22℃,99%,60,1级,东风,多云,1106
2019/6/27 22:15,25℃,90%,68,1级,东南风,晴,1096
2019/6/27 23:15,24℃,95%,75,1级,东风,晴,1106
2019/6/26 1:10,22℃,96%,49,1级,东北风,多云,1087
2019/6/26 2:10,21℃,99%,49,1级,东北风,多云,1213
2019/6/26 3:10,21℃,99%,50,1级,东北风,多云,1205
2019/6/26 4:10,21℃,99%,50,1级,东北风,多云,1133
2019/6/26 20:10,27℃,74%,49,1级,东南风,阴,1088
2019/6/26 21:10,25℃,82%,54,2级,东北风,阴,1124
2019/6/26 22:10,25℃,86%,58,2级,东风,阴,1121
2019/6/26 23:10,24℃,90%,60,2级,东北风,多云,1118
2019/6/25 1:00,22℃,79%,50,2级,东风,多云,1134
2019/6/25 2:10,22℃,83%,47,1级,北风,多云,1107
2019/6/25 3:10,21℃,85%,54,1级,东北风,多云,1052
2019/6/25 4:10,20℃,93%,55,2级,北风,多云,1194
2019/6/25 20:10,25℃,78%,52,1级,东南风,多云,1238
2019/6/25 21:10,24℃,85%,54,2级,东风,多云,1219
2019/6/25 22:10,24℃,86%,57,2级,东南风,多云,1241
2019/6/25 23:10,23℃,89%,54,1级,东南风,多云,1247
2019/6/24 1:10,20℃,97%,59,0级,无持续风向,多云,1169
2019/6/24 2:10,20℃,99%,59,0级,无持续风向,多云,1041
2019/6/24 3:10,19℃,99%,58,0级,无持续风向,多云,1110
2019/6/24 4:10,19℃,99%,60,0级,无持续风向,多云,1098
